192.168.208.1 - - [21/Dec/2018:20:23:28 +0000] "GET / HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAA"
192.168.208.1 - - [21/Dec/2018:20:23:28 +0000] "GET /api/l10n/index?locale=pt-BR HTTP/1.1" 200 - "http://localhost:9000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAC"
192.168.208.1 - - [21/Dec/2018:20:23:28 +0000] "GET /api/navigation/global HTTP/1.1" 200 489 "http://localhost:9000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAD"
192.168.208.1 - - [21/Dec/2018:20:23:28 +0000] "GET /api/users/current HTTP/1.1" 200 98 "http://localhost:9000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAB"
192.168.208.1 - - [21/Dec/2018:20:23:28 +0000] "GET /api/languages/list HTTP/1.1" 200 16 "http://localhost:9000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAE"
192.168.208.1 - - [21/Dec/2018:20:23:28 +0000] "GET /images/scanner-logos/msbuild.svg HTTP/1.1" 304 - "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAJ"
192.168.208.1 - - [21/Dec/2018:20:23:28 +0000] "GET /images/scanner-logos/sonarqube.svg HTTP/1.1" 304 - "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAI"
192.168.208.1 - - [21/Dec/2018:20:23:28 +0000] "GET /images/scanner-logos/maven.svg HTTP/1.1" 304 - "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAK"
192.168.208.1 - - [21/Dec/2018:20:23:28 +0000] "GET /images/scanner-logos/gradle.svg HTTP/1.1" 304 - "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAL"
192.168.208.1 - - [21/Dec/2018:20:23:28 +0000] "GET /images/scanner-logos/jenkins.svg HTTP/1.1" 304 - "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAM"
192.168.208.1 - - [21/Dec/2018:20:23:28 +0000] "GET /images/scanner-logos/ant.svg HTTP/1.1" 304 - "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAN"
192.168.208.1 - - [21/Dec/2018:20:23:29 +0000] "GET /api/settings/values?keys=sonar.lf.aboutText HTTP/1.1" 200 15 "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAH"
192.168.208.1 - - [21/Dec/2018:20:23:29 +0000] "GET /api/components/search_projects?ps=1 HTTP/1.1" 200 96 "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAG"
192.168.208.1 - - [21/Dec/2018:20:23:29 +0000] "GET /api/issues/search?resolved=false&facets=types&ps=1&additionalFields=_all HTTP/1.1" 200 343 "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAF"
192.168.208.1 - - [21/Dec/2018:20:23:30 +0000] "GET /api/users/identity_providers HTTP/1.1" 200 24 "http://localhost:9000/sessions/new" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAO"
